STORY,en,pt,es,it,fr,de,ja,HIRAGANA,ROMAJI,nl
37,8. HE PICKS UP A SLICE OF HAM.,8. ELE PEGA UMA FATIA DE PRESUNTO.,8. ÉL TOMA UNA REBANADA DE JAMÓN.,8. LUI PRENDE UNA FETTA DI PROSCIUTTO.,8. IL PREND UNE TRANCHE DE JAMBON.,8. ER NIMMT EINE SCHEIBE SCHINKEN.,8. 彼はハムを一枚取ります。,8. かれははむをいちまいとります。,8. KARE WA HAMU O ICHIMAI TORIMASU.,8. HIJ PAKT EEN PLAK HAM.
37,9. HE PUTS THE HAM ON TOP OF THE CHEESE.,9. ELE COLOCA O PRESUNTO SOBRE O QUEIJO.,9. ÉL PONE EL JAMÓN SOBRE EL QUESO.,9. LUI METTE IL PROSCIUTTO SOPRA IL FORMAGGIO.,9. IL MET LE JAMBON SUR LE FROMAGE.,9. ER LEGT DEN SCHINKEN AUF DEN KÄSE.,9. 彼はハムをチーズの上に置きます。,9. かれははむをちーずのうえにおきます。,9. KARE WA HAMU O CHĪZU NO UE NI OKIMASU.,9. HIJ LEGT DE HAM OP DE KAAS.
37,10. HE TAKES THE SECOND SLICE OF BREAD AND PUTS IT ON TOP.,10. ELE PEGA A SEGUNDA FATIA DE PÃO E COLOCA POR CIMA.,10. ÉL TOMA LA SEGUNDA REBANADA DE PAN Y LA PONE ENCIMA.,10. LUI PRENDE LA SECONDA FETTA DI PANE E LA METTE SOPRA.,10. IL PREND LA DEUXIÈME TRANCHE DE PAIN ET LA MET DESSUS.,10. ER NIMMT DIE ZWEITE SCHEIBE BROT UND LEGT SIE OBEN DRAUF.,10. 彼はもう一枚のパンを上に置きます。,10. かれはもういちまいのぱんをうえにおきます。,10. KARE WA MŌ ICHIMAI NO PAN O UE NI OKIMASU.,10. HIJ LEGT DE TWEEDE SNEE BROOD ERBOVENOP.
37,11. HE PICKS UP A KNIFE AND CUTS THE SANDWICH IN HALF.,11. ELE PEGA UMA FACA E CORTA O SANDUÍCHE AO MEIO.,11. ÉL TOMA UN CUCHILLO Y CORTA EL SÁNDWICH POR LA MITAD.,11. LUI PRENDE UN COLTELLO E TAGLIA IL PANINO A METÀ.,11. IL PREND UN COUTEAU ET COUPE LE SANDWICH EN DEUX.,11. ER NIMMT EIN MESSER UND SCHNEIDET DAS SANDWICH IN DER MITTE DURCH.,11. 彼はナイフでサンドイッチを半分に切ります。,11. かれはないふでさんどいっちをはんぶんにきります。,11. KARE WA NAIFU DE SANDOICCHI O HANBUN NI KIRIMASU.,11. HIJ PAKT EEN MES EN SNIJDT DE SANDWICH DOORMIDDEN.
37,12. HE PICKS UP A PIECE OF PAPER.,12. ELE PEGA UM PAPEL.,12. ÉL TOMA UN PAPEL.,12. LUI PRENDE UN FOGLIO DI CARTA.,12. IL PREND UN MORCEAU DE PAPIER.,12. ER NIMMT EIN STÜCK PAPIER.,12. 彼は紙を取ります。,12. かれはかみをとります。,12. KARE WA KAMI O TORIMASU.,12. HIJ PAKT EEN STUK PAPIER.
37,13. HE WRAPS THE SANDWICH CAREFULLY.,13. ELE EMBALA O SANDUÍCHE COM CUIDADO.,13. ÉL ENVUELVE EL SÁNDWICH CON CUIDADO.,13. LUI AVVOLGE IL PANINO CON CURA.,13. IL EMBALLE LE SANDWICH AVEC SOIN.,13. ER WICKELT DAS SANDWICH SORGFÄLTIG EIN.,13. 彼はサンドイッチを丁寧に包みます。,13. かれはさんどいっちをていねいにつつみます。,13. KARE WA SANDOICCHI O TEINEI NI TSUTSUMIMASU.,13. HIJ PAKT DE SANDWICH ZORGVULDIG IN.
37,14. HE PUTS THE SANDWICH IN HIS BAG.,14. ELE COLOCA O SANDUÍCHE NA BOLSA.,14. ÉL PONE EL SÁNDWICH EN SU BOLSA.,14. LUI METTE IL PANINO NELLA BORSA.,14. IL MET LE SANDWICH DANS SON SAC.,14. ER LEGT DAS SANDWICH IN SEINE TASCHE.,14. 彼はサンドイッチをカバンに入れます。,14. かれはさんどいっちをかばんにいれます。,14. KARE WA SANDOICCHI O KABAN NI IREMASU.,14. HIJ DOET DE SANDWICH IN ZIJN TAS.
37,15. HE PICKS UP AN APPLE.,15. ELE PEGA UMA MAÇÃ.,15. ÉL TOMA UNA MANZANA.,15. LUI PRENDE UNA MELA.,15. IL PREND UNE POMME.,15. ER NIMMT EINEN APFEL.,15. 彼はりんごを取ります。,15. かれはりんごをとります。,15. KARE WA RINGO O TORIMASU.,15. HIJ PAKT EEN APPEL.
37,16. HE CHECKS IF HE HAS EVERYTHING HE NEEDS.,16. ELE VERIFICA SE TEM TUDO O QUE PRECISA.,16. ÉL REVISA SI TIENE TODO LO QUE NECESITA.,16. LUI CONTROLLA SE HA TUTTO CIÒ CHE GLI SERVE.,16. IL VÉRIFIE S’IL A TOUT CE DONT IL A BESOIN.,"16. ER PRÜFT, OB ER ALLES HAT, WAS ER BRAUCHT.",16. 彼は必要な物が全部あるか確認します。,16. かれはひつようなものがぜんぶあるかかくにんします。,16. KARE WA HITSUYŌ NA MONO GA ZENBU ARU KA KAKUNIN SHIMASU.,16. HIJ CONTROLEERT OF HIJ ALLES HEEFT WAT HIJ NODIG HEEFT.
37,17. HE PICKS UP HIS WATER BOTTLE.,17. ELE PEGA SUA GARRAFA DE ÁGUA.,17. ÉL TOMA SU BOTELLA DE AGUA.,17. LUI PRENDE LA SUA BORRACCIA D’ACQUA.,17. IL PREND SA BOUTEILLE D’EAU.,17. ER NIMMT SEINE WASSERFLASCHE.,17. 彼は水筒を取ります。,17. かれはすいとうをとります。,17. KARE WA SUITŌ O TORIMASU.,17. HIJ PAKT ZIJN WATERFLES.
37,18. HE LEAVES THE KITCHEN.,18. ELE SAI DA COZINHA.,18. ÉL SALE DE LA COCINA.,18. LUI ESCE DALLA CUCINA.,18. IL QUITTE LA CUISINE.,18. ER VERLÄSST DIE KÜCHE.,18. 彼は台所を出ます。,18. かれはだいどころをでます。,18. KARE WA DAIDOKORO O DEMASU.,18. HIJ VERLAAT DE KEUKEN.
37,19. HE WALKS TOWARD THE DOOR.,19. ELE CAMINHA EM DIREÇÃO À PORTA.,19. ÉL CAMINA HACIA LA PUERTA.,19. LUI CAMMINA VERSO LA PORTA.,19. IL MARCHE VERS LA PORTE.,19. ER GEHT ZUR TÜR.,19. 彼はドアへ向かいます。,19. かれはどあへむかいます。,19. KARE WA DOA E MUKAIMASU.,19. HIJ LOOPT NAAR DE DEUR.
37,20. HE SMILES AND LEAVES.,20. ELE SORRI E VAI EMBORA.,20. ÉL SONRÍE Y SE VA.,20. LUI SORRIDE E SE NE VA.,20. IL SOURIT ET PART.,20. ER LÄCHELT UND GEHT.,20. 彼は笑って出かけます。,20. かれはわらってでかけます。,20. KARE WA WARATTE DEKAKEMASU.,20. HIJ GLIMLACHT EN GAAT WEG.
38,1. JACK WALKS TO THE CLOSET.,1. JACK CAMINHA ATÉ O ARMÁRIO.,1. JACK CAMINA HACIA EL ARMARIO.,1. JACK CAMMINA VERSO L’ARMADIO.,1. JACK MARCHE VERS LE PLACARD.,1. JACK GEHT ZUM SCHRANK.,1. ジャックはクローゼットへ歩きます。,1. じゃっくはくろーぜっとへあるきます。,1. JAKKU WA KURŌZETTO E ARUKIMASU.,1. JACK LOOPT NAAR DE KAST.
38,2. HE OPENS THE CLOSET DOOR SLOWLY.,2. ELE ABRE A PORTA DO ARMÁRIO DEVAGAR.,2. ÉL ABRE LA PUERTA DEL ARMARIO DESPACIO.,2. LUI APRE L’ANTA DELL’ARMADIO LENTAMENTE.,2. IL OUVRE LA PORTE DU PLACARD LENTEMENT.,2. ER ÖFFNET DIE SCHRANKTÜR LANGSAM.,2. 彼はクローゼットのドアをゆっくり開けます。,2. かれはくろーぜっとのどあをゆっくりあけます。,2. KARE WA KURŌZETTO NO DOA O YUKKURI AKEMASU.,2. HIJ OPENT DE KASTDEUR LANGZAAM.
38,3. HE TAKES OUT THE CLOTHES FROM THE CLOSET.,3. ELE TIRA AS ROUPAS DO ARMÁRIO.,3. ÉL SACA LA ROPA DEL ARMARIO.,3. LUI TIRA I VESTITI DALL’ARMADIO.,3. IL SORT LES VÊTEMENTS DU PLACARD.,3. ER NIMMT DIE KLEIDUNG AUS DEM SCHRANK.,3. 彼はクローゼットから服を取り出します。,3. かれはくろーぜっとからふくをとりだします。,3. KARE WA KURŌZETTO KARA FUKU O TORIDASHIMASU.,3. HIJ HAALT DE KLEREN UIT DE KAST.
38,4. HE PUTS THE SHIRTS ON THE BED.,4. ELE COLOCA AS CAMISAS NA CAMA.,4. ÉL PONE LAS CAMISAS EN LA CAMA.,4. LUI METTE LE CAMICIE SUL LETTO.,4. IL MET LES CHEMISES SUR LE LIT.,4. ER LEGT DIE HEMDEN AUFS BETT.,4. 彼はシャツをベッドに置きます。,4. かれはしゃつをべっどにおきます。,4. KARE WA SHATSU O BEDDO NI OKIMASU.,4. HIJ LEGT DE OVERHEMDEN OP HET BED.
38,5. HE FOLDS THE SHIRTS NEATLY ON THE BED.,5. ELE DOBRA AS CAMISAS COM CUIDADO NA CAMA.,5. ÉL DOBLA LAS CAMISAS CUIDADOSAMENTE EN LA CAMA.,5. LUI PIEGA LE CAMICIE CON CURA SUL LETTO.,5. IL PLIE SOIGNEUSEMENT LES CHEMISES SUR LE LIT.,5. ER FALTET DIE HEMDEN ORDENTLICH AUF DEM BETT.,5. 彼はベッドでシャツをきれいにたたみます。,5. かれはべっどでしゃつをきれいにたたみます。,5. KARE WA BEDDO DE SHATSU O KIREI NI TATAMIMASU.,5. HIJ VOUWT DE OVERHEMDEN NETJES OP HET BED.
38,6. HE PICKS UP THE PANTS FROM THE FLOOR.,6. ELE PEGA AS CALÇAS DO CHÃO.,6. ÉL RECOGE LOS PANTALONES DEL SUELO.,6. LUI RACCOGLIE I PANTALONI DAL PAVIMENTO.,6. IL RAMASSE LES PANTALONS DU SOL.,6. ER HEBT DIE HOSEN VOM BODEN AUF.,6. 彼は床からズボンを拾います。,6. かれはゆかからずぼんをひろいます。,6. KARE WA YUKA KARA ZUBON O HIROIMASU.,6. HIJ PAKT DE BROEKEN VAN DE VLOER.
38,7. HE HANGS THE PANTS ON THE CLOSET ROD.,7. ELE PENDA AS CALÇAS NO CABIDE DO ARMÁRIO.,7. ÉL CUELGA LOS PANTALONES EN LA BARRA DEL ARMARIO.,7. LUI APPENDE I PANTALONI ALLA BARRA DELL’ARMADIO.,7. IL ACCROCHE LES PANTALONS À LA TRINGLE.,7. ER HÄNGT DIE HOSEN AN DIE STANGE.,7. 彼はズボンをクローゼットの棒に掛けます。,7. かれはずぼんをくろーぜっとのぼうにかけます。,7. KARE WA ZUBON O KURŌZETTO NO BŌ NI KAKEMASU.,7. HIJ HANGT DE BROEKEN AAN DE KASTSTANG.
38,8. HE ARRANGES THE SHOES ON THE BOTTOM SHELF.,8. ELE ORGANIZA OS SAPATOS NA PRATELEIRA DE BAIXO.,8. ÉL ORGANIZA LOS ZAPATOS EN EL ESTANTE INFERIOR.,8. LUI SISTEMA LE SCARPE SUL RIPIANO INFERIORE.,8. IL RANGE LES CHAUSSURES SUR L’ÉTAGÈRE DU BAS.,8. ER ORDNET DIE SCHUHE IM UNTEREN REGAL.,8. 彼は靴を下の棚に並べます。,8. かれはくつをしたのたなにならべます。,8. KARE WA KUTSU O SHITA NO TANA NI NARABEMASU.,8. HIJ ZET DE SCHOENEN OP DE ONDERSTE PLANK.
38,9. HE PUTS THE SNEAKERS NEXT TO THE BOOTS.,9. ELE COLOCA OS TÊNIS AO LADO DAS BOTAS.,9. ÉL COLOCA LAS ZAPATILLAS JUNTO A LAS BOTAS.,9. LUI METTE LE SNEAKERS ACCANTO AGLI STIVALI.,9. IL PLACE LES BASKETS À CÔTÉ DES BOTTES.,9. ER STELLT DIE TURN SCHUHE NEBEN DIE STIEFEL.,9. 彼はスニーカーをブーツの隣に置きます。,9. かれはすにーかーをぶーつのとなりにおきます。,9. KARE WA SUNĪKĀ O BŪTSU NO TONARI NI OKIMASU.,9. HIJ ZET DE SNEAKERS NAAST DE LAARZEN.
38,10. HE PLACES THE HATS ON THE TOP SHELF.,10. ELE COLOCA OS CHAPÉUS NA PRATELEIRA DE CIMA.,10. ÉL PONE LOS SOMBREROS EN EL ESTANTE SUPERIOR.,10. LUI METTE I CAPPELLI SUL RIPIANO SUPERIORE.,10. IL PLACE LES CHAPEAUX SUR L’ÉTAGÈRE DU HAUT.,10. ER LEGT DIE HÜTE INS OBERE REGAL.,10. 彼は帽子を上の棚に置きます。,10. かれはぼうしをうえのたなにおきます。,10. KARE WA BŌSHI O UE NO TANA NI OKIMASU.,10. HIJ ZET DE HOEDEN OP DE BOVENSTE PLANK.
38,11. HE PUTS THE BASEBALL CAP NEXT TO THE SUN HAT.,11. ELE COLOCA O BONÉ AO LADO DO CHAPÉU DE SOL.,11. ÉL COLOCA LA GORRA DE BÉISBOL JUNTO AL SOMBRERO DE SOL.,11. LUI METTE IL CAPPELLINO DA BASEBALL ACCANTO AL CAPPELLO DA SOLE.,11. IL PLACE LA CASQUETTE DE BASEBALL À CÔTÉ DU CHAPEAU DE SOLEIL.,11. ER STELLT DIE BASEBALLKAPPE NEBEN DEN SONNENHUT.,11. 彼は野球帽を日よけ帽子の隣に置きます。,11. かれはやきゅうぼうしをひよけぼうしのとなりにおきます。,11. KARE WA YAKYŪBŌSHI O HIYOKE BŌSHI NO TONARI NI OKIMASU.,11. HIJ ZET DE BASEBALLPET NAAST DE ZONNEHOED.
38,12. HE PICKS UP THE JACKETS FROM THE CHAIR.,12. ELE PEGA OS CASACOS DA CADEIRA.,12. ÉL TOMA LAS CHAQUETAS DE LA SILLA.,12. LUI PRENDE LE GIACCHE DALLA SEDIA.,12. IL PREND LES VESTES DE LA CHAISE.,12. ER NIMMT DIE JACKEN VOM STUHL.,12. 彼は椅子からジャケットを取ります。,12. かれはいすからじゃけっとをとります。,12. KARE WA ISU KARA JAKETTO O TORIMASU.,12. HIJ PAKT DE JASSEN VAN DE STOEL.
38,13. HE HANGS THE JACKETS IN A ROW ON THE CLOSET HOOKS.,13. ELE PENDA OS CASACOS EM FILA NOS GANCHOS DO ARMÁRIO.,13. ÉL CUELGA LAS CHAQUETAS EN FILA EN LOS GANCHOS DEL ARMARIO.,13. LUI APPENDE LE GIACCHE IN FILA AI GANCI DELL’ARMADIO.,13. IL ACCROCHE LES VESTES EN LIGNE SUR LES CROCHETS.,13. ER HÄNGT DIE JACKEN IN EINER REIHE AN DIE HAKEN.,13. 彼はジャケットをクローゼットのフックに並べて掛けます。,13. かれはじゃけっとをくろーぜっとのふっくにならべてかけます。,13. KARE WA JAKETTO O KURŌZETTO NO FUKKU NI NARABETE KAKEMASU.,13. HIJ HANGT DE JASSEN OP RIJ AAN DE HAAKJES.
38,14. HE PICKS UP THE SCARVES FROM THE DRAWER.,14. ELE PEGA OS CACHECÓIS DA GAVETA.,14. ÉL SACA LAS BUFANDAS DEL CAJÓN.,14. LUI PRENDE LE SCIARPE DAL CASSETTO.,14. IL PREND LES ÉCHARPES DU TIROIR.,14. ER NIMMT DIE SCHALS AUS DER SCHUBLADE.,14. 彼は引き出しからマフラーを取ります。,14. かれはひきだしからまふらーをとります。,14. KARE WA HIKIDASHI KARA MAFURĀ O TORIMASU.,14. HIJ HAALT DE SJAALS UIT DE LADE.
38,15. HE PLACES THE SCARVES INSIDE THE BASKET ON THE MIDDLE SHELF.,15. ELE COLOCA OS CACHECÓIS DENTRO DA CESTA NA PRATELEIRA DO MEIO.,15. ÉL COLOCA LAS BUFANDAS DENTRO DE LA CESTA EN EL ESTANTE DEL MEDIO.,15. LUI METTE LE SCIARPE NEL CESTO SUL RIPIANO CENTRALE.,15. IL PLACE LES ÉCHARPES DANS LE PANIER SUR L’ÉTAGÈRE DU MILIEU.,15. ER LEGT DIE SCHALS IN DEN KORB AUF DEM MITTLEREN REGAL.,15. 彼はマフラーを真ん中の棚のかごに入れます。,15. かれはまふらーをまんなかのたなのかごにいれます。,15. KARE WA MAFURĀ O MANNAKA NO TANA NO KAGO NI IREMASU.,15. HIJ LEGT DE SJAALS IN DE MAND OP DE MIDDELSTE PLANK.
38,16. HE PUTS THE BELTS NEAR THE SHOES ON THE BOTTOM SHELF.,16. ELE COLOCA OS CINTOS PERTO DOS SAPATOS NA PRATELEIRA DE BAIXO.,16. ÉL PONE LOS CINTURONES CERCA DE LOS ZAPATOS EN EL ESTANTE INFERIOR.,16. LUI METTE LE CINTURE VICINO ALLE SCARPE SUL RIPIANO INFERIORE.,16. IL MET LES CEINTURES PRÈS DES CHAUSSURES SUR L’ÉTAGÈRE DU BAS.,16. ER LEGT DIE GÜRTEL NEBEN DIE SCHUHE IM UNTEREN REGAL.,16. 彼はベルトを下の棚の靴の近くに置きます。,16. かれはべるとをしたのたなのくつのちかくにおきます。,16. KARE WA BERUTO O SHITA NO TANA NO KUTSU NO CHIKAKU NI OKIMASU.,16. HIJ LEGT DE RIEMEN BIJ DE SCHOENEN OP DE ONDERSTE PLANK.
38,17. HE CHECKS IF THE CLOSET IS TIDY.,17. ELE VERIFICA SE O ARMÁRIO ESTÁ ARRUMADO.,17. ÉL REVISA SI EL ARMARIO ESTÁ ORDENADO.,17. LUI CONTROLLA SE L’ARMADIO È IN ORDINE.,17. IL VÉRIFIE SI LE PLACARD EST BIEN RANGÉ.,"17. ER PRÜFT, OB DER SCHRANK ORDENTLICH IST.",17. 彼はクローゼットが整理されているか確認します。,17. かれはくろーぜっとがせいりされているかかくにんします。,17. KARE WA KURŌZETTO GA SEIRI SARETE IRU KA KAKUNIN SHIMASU.,17. HIJ CONTROLEERT OF DE KAST NETJES IS.
38,18. HE CLOSES THE CLOSET DOOR GENTLY.,18. ELE FECHA A PORTA DO ARMÁRIO COM CUIDADO.,18. ÉL CIERRA LA PUERTA DEL ARMARIO SUAVEMENTE.,18. LUI CHIUDE DELICATAMENTE L’ANTA DELL’ARMADIO.,18. IL FERME DOUCEMENT LA PORTE DU PLACARD.,18. ER SCHLIESST DIE SCHRANKTÜR SANFT.,18. 彼はクローゼットのドアをそっと閉めます。,18. かれはくろーぜっとのどあをそっとしめます。,18. KARE WA KURŌZETTO NO DOA O SOTTO SHIMEMASU.,18. HIJ SLUIT DE KASTDEUR ZACHTJES.
38,19. HE STEPS BACK IN FRONT OF THE CLOSET.,19. ELE DÁ UM PASSO PARA TRÁS EM FRENTE AO ARMÁRIO.,19. ÉL DA UN PASO ATRÁS FRENTE AL ARMARIO.,19. LUI FA UN PASSO INDIETRO DAVANTI ALL’ARMADIO.,19. IL FAIT UN PAS EN ARRIÈRE DEVANT LE PLACARD.,19. ER MACHT EINEN SCHRITT ZURÜCK VOR DEM SCHRANK.,19. 彼はクローゼットの前で一歩下がります。,19. かれはくろーぜっとのまえでいっぽさがります。,19. KARE WA KURŌZETTO NO MAE DE IPPO SAGARIMASU.,19. HIJ DOET EEN STAP ACHTERUIT VOOR DE KAST.
38,20. HE ADMIRES THE ORGANIZED CLOSET WITH A SMILE.,20. ELE ADMIRA O ARMÁRIO ORGANIZADO COM UM SORRISO.,20. ÉL ADMIRA EL ARMARIO ORGANIZADO CON UNA SONRISA.,20. LUI AMMIRA L’ARMADIO ORGANIZZATO CON UN SORRISO.,20. IL ADMIRE LE PLACARD BIEN ORGANISÉ AVEC UN SOURIRE.,20. ER BEWUNDERT DEN ORGANISIERTEN SCHRANK MIT EINEM LÄCHELN.,20. 彼は整理されたクローゼットを笑顔で眺めます。,20. かれはせいりされたくろーぜっとをえがおでながめます。,20. KARE WA SEIRI SARETA KURŌZETTO O EGAO DE NAGAMEMASU.,20. HIJ BEWONDERT DE GEORGANISEERDE KAST MET EEN GLIMLACH.
39,1. JACK WALKS INTO THE KITCHEN.,1. JACK ENTRA NA COZINHA.,1. JACK ENTRA EN LA COCINA.,1. JACK ENTRA IN CUCINA.,1. JACK ENTRE DANS LA CUISINE.,1. JACK GEHT IN DIE KÜCHE.,1. ジャックはキッチンに入ります。,1. じゃっくはきっちんにはいります。,1. JAKKU WA KITCHIN NI HAIRIMASU.,1. JACK LOOPT DE KEUKEN IN.
39,2. HE TAKES CHICKEN AND VEGETABLES FROM THE FRIDGE.,2. ELE PEGA FRANGO E LEGUMES DA GELADEIRA.,2. ÉL SACA POLLO Y VERDURAS DEL REFRIGERADOR.,2. LUI PRENDE POLLO E VERDURE DAL FRIGO.,2. IL PREND DU POULET ET DES LÉGUMES DU FRIGO.,2. ER NIMMT HUHN UND GEMÜSE AUS DEM KÜHLSCHRANK.,2. 彼は冷蔵庫から鶏肉と野菜を取ります。,2. かれはれいぞうこからとりにくとやさいをとります。,2. KARE WA REIZŌKO KARA TORINIKU TO YASAI O TORIMASU.,2. HIJ HAALT KIP EN GROENTEN UIT DE KOELKAST.
39,3. HE TAKES A PAN AND PUTS IT ON THE STOVE.,3. ELE PEGA UMA FRIGIDEIRA E COLOCA NO FOGÃO.,3. ÉL TOMA UNA SARTÉN Y LA PONE EN LA ESTUFA.,3. LUI PRENDE UNA PADELLA E LA METTE SUL FORNELLO.,3. IL PREND UNE POÊLE ET LA MET SUR LA CUISINIÈRE.,3. ER NIMMT EINE PFANNE UND STELLT SIE AUF DEN HERD.,3. 彼はフライパンをコンロに置きます。,3. かれはふらいぱんをこんろにおきます。,3. KARE WA FURAIPAN O KONRO NI OKIMASU.,3. HIJ PAKT EEN PAN EN ZET DIE OP HET FORNUIS.
39,4. HE TURNS ON THE STOVE.,4. ELE LIGA O FOGÃO.,4. ÉL ENCIENDE LA ESTUFA.,4. LUI ACCENDE IL FORNELLO.,4. IL ALLUME LA CUISINIÈRE.,4. ER SCHALTET DEN HERD EIN.,4. 彼はコンロをつけます。,4. かれはこんろをつけます。,4. KARE WA KONRO O TSUKEMASU.,4. HIJ ZET HET FORNUIS AAN.
39,5. HE ADDS OIL TO THE PAN.,5. ELE ADICIONA ÓLEO NA FRIGIDEIRA.,5. ÉL AGREGA ACEITE A LA SARTÉN.,5. LUI AGGIUNGE OLIO ALLA PADELLA.,5. IL AJOUTE DE L’HUILE DANS LA POÊLE.,5. ER GIBT ÖL IN DIE PFANNE.,5. 彼はフライパンに油を入れます。,5. かれはふらいぱんにあぶらをいれます。,5. KARE WA FURAIPAN NI ABURA O IREMASU.,5. HIJ DOET OLIE IN DE PAN.
39,6. HE PLACES THE CHICKEN IN THE PAN.,6. ELE COMEÇA A COMER E SORRI.,6. ÉL EMPIEZA A COMER Y SONRÍE.,6. LUI INIZIA A MANGIARE E SORRIDE.,6. IL COMMENCE À MANGER ET SOURIT.,6. ER BEGINNT ZU ESSEN UND LÄCHELT.,6. 彼は食べ始めて笑います。,6. かれはたべはじめてわらいます。,6. KARE WA TABEHAJIMETE WARAIMASU.,6. HIJ BEGINT TE ETEN EN GLIMLACHT.
39,7. HE CHOPS THE VEGETABLES ON THE CUTTING BOARD.,7. ELE CORTA OS LEGUMES NA TÁBUA DE CORTE.,7. ÉL PICA LAS VERDURAS EN LA TABLA DE CORTAR.,7. LUI TRITA LE VERDURE SUL TAGLIERE.,7. IL COUPE LES LÉGUMES SUR LA PLANCHE À DÉCOUPER.,7. ER SCHNEIDET DAS GEMÜSE AUF DEM SCHNEIDEBRETT.,7. 彼はまな板の上で野菜を切ります。,7. かれはまないたのうえでやさいをきります。,7. KARE WA MANAITA NO UE DE YASAI O KIRIMASU.,7. HIJ SNIJDT DE GROENTEN OP DE SNIJPLANK.
39,8. HE ADDS THE VEGETABLES TO THE PAN.,8. ELE ADICIONA OS LEGUMES À PANELA.,8. ÉL AGREGA LAS VERDURAS A LA SARTÉN.,8. LUI AGGIUNGE LE VERDURE ALLA PADELLA.,8. IL AJOUTE LES LÉGUMES DANS LA POÊLE.,8. ER GIBT DAS GEMÜSE IN DIE PFANNE.,8. 彼は野菜をフライパンに入れます。,8. かれはやさいをふらいぱんにいれます。,8. KARE WA YASAI O FURAIPAN NI IREMASU.,8. HIJ VOEGT DE GROENTEN TOE AAN DE PAN.
39,9. HE STIRS THE FOOD WITH A SPOON.,9. ELE MEXE A COMIDA COM UMA COLHER.,9. ÉL REVUELVE LA COMIDA CON UNA CUCHARA.,9. LUI MESCOLA IL CIBO CON UN CUCCHIAIO.,9. IL REMUE LA NOURRITURE AVEC UNE CUILLÈRE.,9. ER RÜHRT DAS ESSEN MIT EINEM LÖFFEL.,9. 彼はスプーンで料理を混ぜます。,9. かれはすぷーんでりょうりをまぜます。,9. KARE WA SUPŪN DE RYŌRI O MAZEMASU.,9. HIJ ROERT HET ETEN MET EEN LEPEL.
39,10. HE CHECKS IF THE CHICKEN IS GOLDEN.,10. ELE VERIFICA SE O FRANGO ESTÁ DOURADO.,10. ÉL REVISA SI EL POLLO ESTÁ DORADO.,10. LUI CONTROLLA SE IL POLLO È DORATO.,10. IL VÉRIFIE SI LE POULET EST DORÉ.,"10. ER PRÜFT, OB DAS HUHN GOLDEN IST.",10. 彼は鶏肉がこんがりしているか確認します。,10. かれはとりにくがこんがりしているかかくにんします。,10. KARE WA TORINIKU GA KONGARI SHITE IRU KA KAKUNIN SHIMASU.,10. HIJ CONTROLEERT OF DE KIP GOUDENBRUIN IS.
39,11. HE TURNS OFF THE STOVE.,11. ELE DESLIGA O FOGÃO.,11. ÉL APAGA LA ESTUFA.,11. LUI SPEGNE IL FORNELLO.,11. IL ÉTEINT LA CUISINIÈRE.,11. ER SCHALTET DEN HERD AUS.,11. 彼はコンロを消します。,11. かれはこんろをけします。,11. KARE WA KONRO O KESHIMASU.,11. HIJ ZET HET FORNUIS UIT.
39,12. HE TAKES THE PAN OFF THE HEAT.,12. ELE TIRA A PANELA DO FOGO.,12. ÉL RETIRA LA SARTÉN DEL FUEGO.,12. LUI TOGLIE LA PADELLA DAL FUOCO.,12. IL RETIRE LA POÊLE DU FEU.,12. ER NIMMT DIE PFANNE VOM HERD.,12. 彼はフライパンを火から下ろします。,12. かれはふらいぱんをひからおろします。,12. KARE WA FURAIPAN O HI KARA OROSHIMASU.,12. HIJ HAALT DE PAN VAN HET VUUR.
39,13. HE POURS THE FOOD ONTO PLATES.,13. ELE COLOCA A COMIDA NOS PRATOS.,13. ÉL SIRVE LA COMIDA EN LOS PLATOS.,13. LUI METTE IL CIBO NEI PIATTI.,13. IL MET LA NOURRITURE DANS LES ASSIETTES.,13. ER GIBT DAS ESSEN AUF DIE TELLER.,13. 彼は料理を皿に盛ります。,13. かれはりょうりをさらにもります。,13. KARE WA RYŌRI O SARA NI MORIMASU.,13. HIJ SCHEPT HET ETEN OP DE BORDEN.
39,14. HE PICKS UP FORKS AND KNIVES.,14. ELE PEGA GARFOS E FACAS.,14. ÉL TOMA TENEDORES Y CUCHILLOS.,14. LUI PRENDE FORCHETTE E COLTELLI.,14. IL PREND DES FOURCHETTES ET DES COUTEAUX.,14. ER NIMMT GABELN UND MESSER.,14. 彼はフォークとナイフを取ります。,14. かれはふぉーくとないふをとります。,14. KARE WA FŌKU TO NAIFU O TORIMASU.,14. HIJ PAKT VORKEN EN MESSEN.
39,15. HE SETS THE TABLE WITH PLATES AND CUTLERY.,15. ELE ARRUMA A MESA COM PRATOS E TALHERES.,15. ÉL PONE LA MESA CON PLATOS Y CUBIERTOS.,15. LUI APPARECCHIA LA TAVOLA CON PIATTI E POSATE.,15. IL MET LA TABLE AVEC DES ASSIETTES ET DES COUVERTS.,15. ER DECKT DEN TISCH MIT TELLERN UND BESTECK.,15. 彼は皿と食器でテーブルを整えます。,15. かれはさらとしょっきでてーぶるをととのえます。,15. KARE WA SARA TO SHOKKI DE TĒBURU O TOTONOEMASU.,15. HIJ DEKT DE TAFEL MET BORDEN EN BESTEK.
